record_id,student_id,course_id,course_name,semester,year,grade,credits
460,STU0026,PH201,Electromagnetism,Spring,2024,1.84,3
461,STU0026,PH201,Electromagnetism,Fall,2025,3.07,4
462,STU0026,PH101,Mechanics,Fall,2025,2.41,4
463,STU0026,PH301,Thermodynamics,Spring,2025,2.53,4
464,STU0026,PH201,Electromagnetism,Spring,2025,2.92,4
465,STU0026,PH101,Mechanics,Spring,2025,1.9,4
466,STU0027,EN101,Engineering Drawing,Fall,2023,1.95,4
467,STU0027,EN201,Circuit Analysis,Fall,2023,1.72,4
468,STU0027,EN201,Circuit Analysis,Spring,2023,2.75,4
469,STU0027,EN301,Control Systems,Spring,2023,2.39,3
470,STU0027,EN101,Engineering Drawing,Spring,2023,2.54,3
471,STU0027,EN101,Engineering Drawing,Fall,2024,2.68,3
472,STU0027,EN301,Control Systems,Fall,2024,2.67,3
473,STU0027,EN201,Circuit Analysis,Fall,2024,2.87,3
474,STU0027,EN301,Control Systems,Spring,2024,2.96,4
475,STU0027,EN201,Circuit Analysis,Spring,2024,2.38,4
476,STU0027,EN101,Engineering Drawing,Spring,2024,2.56,3
477,STU0027,EN201,Circuit Analysis,Fall,2025,1.72,3
478,STU0027,EN101,Engineering Drawing,Fall,2025,2.14,3
479,STU0027,EN301,Control Systems,Fall,2025,2.57,3
480,STU0027,EN101,Engineering Drawing,Spring,2025,1.8,3
481,STU0027,EN201,Circuit Analysis,Spring,2025,2.69,4
482,STU0027,EN301,Control Systems,Spring,2025,3.01,3
483,STU0028,CS401,Machine Learning,Fall,2023,1.4,4
484,STU0028,CS201,Data Structures,Fall,2023,1.67,3
485,STU0028,CS301,Databases,Spring,2023,2.71,3
486,STU0028,CS401,Machine Learning,Spring,2023,2.87,4
487,STU0028,CS201,Data Structures,Spring,2023,1.47,4
488,STU0028,CS501,Big Data,Spring,2023,2.64,4
489,STU0028,CS501,Big Data,Fall,2024,1.88,3
490,STU0028,CS201,Data Structures,Fall,2024,2.13,4
491,STU0028,CS401,Machine Learning,Fall,2024,2.86,3
492,STU0028,CS301,Databases,Fall,2024,2.13,4
493,STU0028,CS401,Machine Learning,Spring,2024,1.31,3
494,STU0028,CS501,Big Data,Spring,2024,2.0,3
495,STU0028,CS301,Databases,Spring,2024,1.42,4
496,STU0028,CS201,Data Structures,Fall,2025,1.55,3
497,STU0028,CS501,Big Data,Fall,2025,2.36,4
498,STU0028,CS101,Intro to Programming,Spring,2025,2.07,3
499,STU0028,CS401,Machine Learning,Spring,2025,2.25,4
500,STU0028,CS301,Databases,Spring,2025,1.34,3
501,STU0029,EN301,Control Systems,Fall,2023,2.75,3
502,STU0029,EN101,Engineering Drawing,Fall,2023,3.96,3
503,STU0029,EN101,Engineering Drawing,Spring,2023,4.0,4
504,STU0029,EN201,Circuit Analysis,Spring,2023,3.49,3
505,STU0029,EN301,Control Systems,Fall,2024,2.88,4
506,STU0029,EN201,Circuit Analysis,Fall,2024,3.92,3
507,STU0029,EN101,Engineering Drawing,Fall,2024,2.88,4
508,STU0029,EN101,Engineering Drawing,Spring,2024,2.8,4
509,STU0029,EN301,Control Systems,Spring,2024,4.0,3
510,STU0029,EN201,Circuit Analysis,Spring,2024,2.9,4
511,STU0029,EN101,Engineering Drawing,Fall,2025,2.85,4
512,STU0029,EN301,Control Systems,Fall,2025,3.85,3
513,STU0029,EN201,Circuit Analysis,Spring,2025,3.93,3
514,STU0029,EN101,Engineering Drawing,Spring,2025,2.68,3
515,STU0030,EN301,Control Systems,Fall,2023,3.19,4
516,STU0030,EN101,Engineering Drawing,Fall,2023,3.75,4
517,STU0030,EN201,Circuit Analysis,Fall,2023,2.72,4
518,STU0030,EN201,Circuit Analysis,Spring,2023,2.56,4
519,STU0030,EN101,Engineering Drawing,Spring,2023,3.58,3
520,STU0030,EN301,Control Systems,Spring,2023,2.8,4
521,STU0030,EN101,Engineering Drawing,Fall,2024,3.27,3
522,STU0030,EN301,Control Systems,Fall,2024,3.18,4
523,STU0030,EN201,Circuit Analysis,Fall,2024,3.4,4
524,STU0030,EN201,Circuit Analysis,Spring,2024,3.03,4
525,STU0030,EN101,Engineering Drawing,Spring,2024,2.77,4
526,STU0030,EN301,Control Systems,Spring,2024,3.25,4
527,STU0030,EN201,Circuit Analysis,Fall,2025,3.23,4
528,STU0030,EN101,Engineering Drawing,Fall,2025,2.64,4
529,STU0030,EN301,Control Systems,Fall,2025,2.76,4
530,STU0030,EN201,Circuit Analysis,Spring,2025,3.72,3
531,STU0030,EN301,Control Systems,Spring,2025,3.55,4
532,STU0030,EN101,Engineering Drawing,Spring,2025,3.6,3
533,STU0031,PH101,Mechanics,Fall,2023,4.0,3
534,STU0031,PH201,Electromagnetism,Fall,2023,3.28,3
535,STU0031,PH101,Mechanics,Spring,2023,4.0,4
536,STU0031,PH201,Electromagnetism,Spring,2023,3.16,4
537,STU0031,PH201,Electromagnetism,Fall,2024,3.99,4
538,STU0031,PH101,Mechanics,Fall,2024,4.0,4
539,STU0031,PH301,Thermodynamics,Spring,2024,4.0,3
540,STU0031,PH201,Electromagnetism,Spring,2024,4.0,4
541,STU0031,PH101,Mechanics,Spring,2024,3.04,4
542,STU0031,PH101,Mechanics,Fall,2025,4.0,3
543,STU0031,PH301,Thermodynamics,Fall,2025,3.6,3
544,STU0031,PH101,Mechanics,Spring,2025,4.0,4
545,STU0031,PH201,Electromagnetism,Spring,2025,4.0,4
546,STU0032,PH101,Mechanics,Fall,2023,3.79,4
547,STU0032,PH301,Thermodynamics,Fall,2023,3.48,4
548,STU0032,PH201,Electromagnetism,Fall,2023,2.88,4
549,STU0032,PH301,Thermodynamics,Spring,2023,3.05,4
550,STU0032,PH101,Mechanics,Spring,2023,3.24,4
551,STU0032,PH201,Electromagnetism,Fall,2024,3.21,4
552,STU0032,PH101,Mechanics,Fall,2024,2.86,3
553,STU0032,PH201,Electromagnetism,Spring,2024,3.87,4
554,STU0032,PH301,Thermodynamics,Spring,2024,3.55,4
555,STU0032,PH101,Mechanics,Spring,2024,3.86,4
556,STU0032,PH201,Electromagnetism,Fall,2025,2.51,3
557,STU0032,PH101,Mechanics,Fall,2025,2.93,3
558,STU0032,PH301,Thermodynamics,Fall,2025,3.4,3
559,STU0032,PH201,Electromagnetism,Spring,2025,3.44,4
560,STU0032,PH301,Thermodynamics,Spring,2025,2.72,3
561,STU0032,PH101,Mechanics,Spring,2025,2.96,4
562,STU0033,EN301,Control Systems,Fall,2023,2.08,4
563,STU0033,EN101,Engineering Drawing,Fall,2023,1.67,4
564,STU0033,EN301,Control Systems,Spring,2023,2.12,3
565,STU0033,EN101,Engineering Drawing,Spring,2023,1.7,3
566,STU0033,EN101,Engineering Drawing,Fall,2024,2.66,4
567,STU0033,EN301,Control Systems,Fall,2024,1.57,3
568,STU0033,EN201,Circuit Analysis,Fall,2024,1.51,3
569,STU0033,EN301,Control Systems,Spring,2024,2.54,3
570,STU0033,EN201,Circuit Analysis,Spring,2024,2.68,4
571,STU0033,EN101,Engineering Drawing,Spring,2024,2.31,4
572,STU0033,EN201,Circuit Analysis,Fall,2025,2.9,4
573,STU0033,EN301,Control Systems,Fall,2025,1.96,3
574,STU0033,EN101,Engineering Drawing,Fall,2025,1.41,4
575,STU0033,EN301,Control Systems,Spring,2025,1.95,3
576,STU0033,EN101,Engineering Drawing,Spring,2025,2.05,3
577,STU0033,EN201,Circuit Analysis,Spring,2025,2.44,4
578,STU0034,PH301,Thermodynamics,Fall,2023,3.16,4
579,STU0034,PH101,Mechanics,Fall,2023,3.01,4
580,STU0034,PH201,Electromagnetism,Fall,2023,2.66,4
581,STU0034,PH301,Thermodynamics,Spring,2023,2.46,4
582,STU0034,PH201,Electromagnetism,Spring,2023,3.61,4
583,STU0034,PH101,Mechanics,Fall,2024,2.42,4
584,STU0034,PH201,Electromagnetism,Fall,2024,2.66,4
585,STU0034,PH301,Thermodynamics,Fall,2024,2.53,3
586,STU0034,PH101,Mechanics,Spring,2024,3.23,3
587,STU0034,PH301,Thermodynamics,Spring,2024,2.97,4
588,STU0034,PH201,Electromagnetism,Spring,2024,2.39,3
589,STU0034,PH101,Mechanics,Fall,2025,2.88,4
590,STU0034,PH301,Thermodynamics,Fall,2025,3.34,4
591,STU0034,PH201,Electromagnetism,Fall,2025,2.48,3
592,STU0034,PH101,Mechanics,Spring,2025,2.42,4
593,STU0034,PH301,Thermodynamics,Spring,2025,2.84,3
594,STU0034,PH201,Electromagnetism,Spring,2025,2.8,4
595,STU0035,CS301,Databases,Fall,2023,1.74,4
596,STU0035,CS501,Big Data,Fall,2023,1.4,4
597,STU0035,CS401,Machine Learning,Fall,2023,1.04,3
598,STU0035,CS501,Big Data,Spring,2023,1.37,4
599,STU0035,CS201,Data Structures,Spring,2023,2.09,4
600,STU0035,CS401,Machine Learning,Spring,2023,2.27,4
601,STU0035,CS301,Databases,Spring,2023,1.83,4
602,STU0035,CS201,Data Structures,Fall,2024,1.52,4
603,STU0035,CS501,Big Data,Fall,2024,2.21,3
604,STU0035,CS301,Databases,Fall,2024,0.98,4
605,STU0035,CS401,Machine Learning,Fall,2024,1.22,4
606,STU0035,CS301,Databases,Spring,2024,1.28,4
607,STU0035,CS501,Big Data,Spring,2024,2.1,4
608,STU0035,CS401,Machine Learning,Spring,2024,2.05,4
609,STU0035,CS201,Data Structures,Spring,2024,1.51,3
610,STU0035,CS201,Data Structures,Fall,2025,1.91,3
611,STU0035,CS501,Big Data,Fall,2025,1.19,4
612,STU0035,CS101,Intro to Programming,Spring,2025,2.35,4
613,STU0035,CS501,Big Data,Spring,2025,1.73,3
614,STU0036,PH301,Thermodynamics,Fall,2023,1.72,3
615,STU0036,PH101,Mechanics,Fall,2023,1.43,4
616,STU0036,PH201,Electromagnetism,Fall,2023,1.79,3
617,STU0036,PH201,Electromagnetism,Spring,2023,1.51,3
618,STU0036,PH301,Thermodynamics,Spring,2023,1.35,4
619,STU0036,PH101,Mechanics,Spring,2023,2.68,4
620,STU0036,PH201,Electromagnetism,Fall,2024,1.52,3
621,STU0036,PH301,Thermodynamics,Fall,2024,2.25,4
622,STU0036,PH101,Mechanics,Fall,2024,2.31,4
623,STU0036,PH301,Thermodynamics,Spring,2024,2.07,3
624,STU0036,PH201,Electromagnetism,Spring,2024,2.59,4
625,STU0036,PH101,Mechanics,Spring,2024,1.79,4
626,STU0036,PH101,Mechanics,Fall,2025,1.3,3
627,STU0036,PH201,Electromagnetism,Fall,2025,1.85,4
628,STU0036,PH301,Thermodynamics,Fall,2025,2.16,4
629,STU0036,PH201,Electromagnetism,Spring,2025,2.58,3
630,STU0036,PH101,Mechanics,Spring,2025,2.57,4
631,STU0036,PH301,Thermodynamics,Spring,2025,1.6,4
632,STU0037,MT201,Linear Algebra,Fall,2023,3.47,3
633,STU0037,MT101,Calculus I,Fall,2023,2.56,4
634,STU0037,MT401,Discrete Math,Fall,2023,3.14,4
635,STU0037,MT301,Statistics,Spring,2023,3.51,3
636,STU0037,MT201,Linear Algebra,Spring,2023,2.36,3
637,STU0037,MT101,Calculus I,Spring,2023,3.16,4
638,STU0037,MT401,Discrete Math,Fall,2024,2.17,3
639,STU0037,MT101,Calculus I,Fall,2024,3.69,3
640,STU0037,MT201,Linear Algebra,Fall,2024,2.44,3
641,STU0037,MT301,Statistics,Spring,2024,3.3,3
642,STU0037,MT101,Calculus I,Spring,2024,2.28,3
643,STU0037,MT201,Linear Algebra,Spring,2024,2.93,4
644,STU0037,MT301,Statistics,Fall,2025,2.88,3
645,STU0037,MT201,Linear Algebra,Fall,2025,2.67,3
646,STU0037,MT401,Discrete Math,Fall,2025,2.23,4
647,STU0037,MT401,Discrete Math,Spring,2025,2.45,4
648,STU0037,MT101,Calculus I,Spring,2025,3.45,3
649,STU0038,BU201,Marketing,Fall,2023,2.17,4
650,STU0038,BU401,Management,Fall,2023,1.34,3
651,STU0038,BU401,Management,Spring,2023,2.17,3
652,STU0038,BU301,Finance,Spring,2023,1.7,4
653,STU0038,BU201,Marketing,Fall,2024,2.13,3
654,STU0038,BU301,Finance,Fall,2024,1.35,4
655,STU0038,BU101,Accounting,Fall,2024,1.26,3
656,STU0038,BU201,Marketing,Spring,2024,1.46,3
657,STU0038,BU101,Accounting,Spring,2024,2.21,3
658,STU0038,BU301,Finance,Spring,2024,1.57,3
659,STU0038,BU401,Management,Spring,2024,0.95,3
660,STU0038,BU401,Management,Fall,2025,2.17,3
661,STU0038,BU301,Finance,Fall,2025,1.19,3
662,STU0038,BU101,Accounting,Fall,2025,2.04,4
663,STU0038,BU201,Marketing,Fall,2025,2.43,3
664,STU0038,BU301,Finance,Spring,2025,1.19,3
665,STU0038,BU401,Management,Spring,2025,1.14,3
666,STU0039,BU301,Finance,Fall,2023,2.89,4
667,STU0039,BU201,Marketing,Fall,2023,3.43,3
668,STU0039,BU101,Accounting,Fall,2023,3.26,3
669,STU0039,BU401,Management,Spring,2023,3.73,4
670,STU0039,BU301,Finance,Spring,2023,3.16,3
671,STU0039,BU201,Marketing,Spring,2023,3.73,4
672,STU0039,BU401,Management,Fall,2024,3.71,4
673,STU0039,BU201,Marketing,Fall,2024,3.33,4
674,STU0039,BU101,Accounting,Fall,2024,3.73,4
675,STU0039,BU301,Finance,Fall,2024,2.86,4
676,STU0039,BU201,Marketing,Spring,2024,3.37,3
677,STU0039,BU101,Accounting,Spring,2024,3.91,4
678,STU0039,BU401,Management,Spring,2024,3.16,4
679,STU0039,BU301,Finance,Spring,2024,4.0,3
680,STU0039,BU301,Finance,Fall,2025,3.04,3
681,STU0039,BU201,Marketing,Fall,2025,2.93,3
682,STU0039,BU401,Management,Fall,2025,3.15,3
683,STU0039,BU101,Accounting,Fall,2025,3.18,4
684,STU0039,BU101,Accounting,Spring,2025,3.77,4
685,STU0039,BU401,Management,Spring,2025,3.91,4
686,STU0040,CS301,Databases,Fall,2023,3.49,3
687,STU0040,CS201,Data Structures,Fall,2023,2.54,3
688,STU0040,CS401,Machine Learning,Spring,2023,3.1,4
689,STU0040,CS101,Intro to Programming,Spring,2023,3.84,3
690,STU0040,CS201,Data Structures,Spring,2023,3.84,4
691,STU0040,CS501,Big Data,Spring,2023,3.37,3
692,STU0040,CS101,Intro to Programming,Fall,2024,2.68,3
693,STU0040,CS201,Data Structures,Fall,2024,3.37,3
694,STU0040,CS301,Databases,Fall,2024,2.83,3
695,STU0040,CS201,Data Structures,Spring,2024,3.75,4
696,STU0040,CS401,Machine Learning,Spring,2024,3.6,4
697,STU0040,CS301,Databases,Spring,2024,3.93,3
698,STU0040,CS101,Intro to Programming,Spring,2024,3.79,4
699,STU0040,CS301,Databases,Fall,2025,4.0,4
700,STU0040,CS201,Data Structures,Fall,2025,3.4,4
701,STU0040,CS501,Big Data,Fall,2025,3.87,4
702,STU0040,CS401,Machine Learning,Fall,2025,3.74,4
703,STU0040,CS301,Databases,Spring,2025,3.12,4
704,STU0040,CS201,Data Structures,Spring,2025,3.1,4
705,STU0040,CS501,Big Data,Spring,2025,3.24,4
706,STU0040,CS101,Intro to Programming,Spring,2025,2.52,3
707,STU0041,MT101,Calculus I,Fall,2023,3.63,4
708,STU0041,MT301,Statistics,Fall,2023,2.05,3
709,STU0041,MT401,Discrete Math,Fall,2023,2.38,4
710,STU0041,MT301,Statistics,Spring,2023,2.86,3
711,STU0041,MT401,Discrete Math,Spring,2023,2.19,4
712,STU0041,MT201,Linear Algebra,Fall,2024,2.63,3
713,STU0041,MT101,Calculus I,Fall,2024,2.41,4
714,STU0041,MT401,Discrete Math,Fall,2024,2.19,4
715,STU0041,MT201,Linear Algebra,Spring,2024,3.31,3
716,STU0041,MT301,Statistics,Spring,2024,2.82,3
717,STU0041,MT101,Calculus I,Spring,2024,2.99,4
718,STU0041,MT401,Discrete Math,Spring,2024,2.1,4
719,STU0041,MT101,Calculus I,Fall,2025,2.6,4
720,STU0041,MT201,Linear Algebra,Fall,2025,2.71,3
721,STU0041,MT101,Calculus I,Spring,2025,3.28,4
722,STU0041,MT301,Statistics,Spring,2025,2.13,3
723,STU0042,BU201,Marketing,Fall,2023,2.11,4
724,STU0042,BU401,Management,Fall,2023,3.41,3
725,STU0042,BU101,Accounting,Fall,2023,2.22,4
726,STU0042,BU201,Marketing,Spring,2023,1.99,3
727,STU0042,BU101,Accounting,Spring,2023,2.74,4
728,STU0042,BU401,Management,Spring,2023,2.0,4
729,STU0042,BU201,Marketing,Fall,2024,2.64,3
730,STU0042,BU101,Accounting,Fall,2024,2.76,3
731,STU0042,BU401,Management,Fall,2024,2.25,4
732,STU0042,BU301,Finance,Fall,2024,3.1,4
733,STU0042,BU101,Accounting,Spring,2024,2.44,3
734,STU0042,BU401,Management,Spring,2024,2.37,3
735,STU0042,BU201,Marketing,Spring,2024,3.09,3
736,STU0042,BU301,Finance,Spring,2024,3.44,4
737,STU0042,BU201,Marketing,Fall,2025,2.18,4
738,STU0042,BU401,Management,Fall,2025,2.11,3
739,STU0042,BU101,Accounting,Fall,2025,2.04,3
740,STU0042,BU301,Finance,Fall,2025,2.25,3
741,STU0042,BU101,Accounting,Spring,2025,2.35,4
742,STU0042,BU201,Marketing,Spring,2025,1.9,3
743,STU0042,BU401,Management,Spring,2025,3.04,3
744,STU0043,BU301,Finance,Fall,2023,3.1,3
745,STU0043,BU401,Management,Fall,2023,3.44,3
746,STU0043,BU101,Accounting,Spring,2023,2.43,3
747,STU0043,BU201,Marketing,Spring,2023,3.59,4
748,STU0043,BU401,Management,Spring,2023,2.41,3
749,STU0043,BU401,Management,Fall,2024,2.76,4
750,STU0043,BU301,Finance,Fall,2024,3.71,3
751,STU0043,BU401,Management,Spring,2024,3.14,3
752,STU0043,BU101,Accounting,Spring,2024,3.78,4
753,STU0043,BU201,Marketing,Spring,2024,3.72,3
754,STU0043,BU201,Marketing,Fall,2025,3.88,3
755,STU0043,BU301,Finance,Fall,2025,2.39,4
756,STU0043,BU401,Management,Spring,2025,2.36,4
757,STU0043,BU201,Marketing,Spring,2025,2.9,4
758,STU0043,BU101,Accounting,Spring,2025,2.71,4
759,STU0044,CS301,Databases,Fall,2023,3.14,3
760,STU0044,CS401,Machine Learning,Fall,2023,3.23,4
761,STU0044,CS201,Data Structures,Spring,2023,3.16,3
762,STU0044,CS301,Databases,Spring,2023,1.86,4
763,STU0044,CS501,Big Data,Fall,2024,2.64,4
764,STU0044,CS201,Data Structures,Fall,2024,3.27,4
765,STU0044,CS401,Machine Learning,Fall,2024,2.44,3
766,STU0044,CS101,Intro to Programming,Fall,2024,2.05,3
767,STU0044,CS501,Big Data,Spring,2024,2.82,3
768,STU0044,CS201,Data Structures,Spring,2024,2.41,3
769,STU0044,CS101,Intro to Programming,Spring,2024,2.77,3
770,STU0044,CS401,Machine Learning,Spring,2024,2.23,3
771,STU0044,CS301,Databases,Fall,2025,2.88,4
772,STU0044,CS201,Data Structures,Fall,2025,3.13,4
773,STU0044,CS301,Databases,Spring,2025,3.21,4
774,STU0044,CS401,Machine Learning,Spring,2025,1.96,3
775,STU0044,CS501,Big Data,Spring,2025,1.89,3
776,STU0045,MT301,Statistics,Fall,2023,2.02,3
777,STU0045,MT401,Discrete Math,Fall,2023,2.06,3
778,STU0045,MT101,Calculus I,Spring,2023,1.32,4
779,STU0045,MT201,Linear Algebra,Spring,2023,2.25,4
780,STU0045,MT401,Discrete Math,Spring,2023,1.4,4
781,STU0045,MT301,Statistics,Spring,2023,1.9,3
782,STU0045,MT201,Linear Algebra,Fall,2024,1.16,3
783,STU0045,MT101,Calculus I,Fall,2024,2.59,4
784,STU0045,MT201,Linear Algebra,Spring,2024,1.22,4
785,STU0045,MT101,Calculus I,Spring,2024,2.5,4
786,STU0045,MT301,Statistics,Fall,2025,1.76,3
787,STU0045,MT201,Linear Algebra,Fall,2025,2.08,4
788,STU0045,MT101,Calculus I,Fall,2025,2.26,4
789,STU0045,MT401,Discrete Math,Fall,2025,2.09,3
790,STU0045,MT101,Calculus I,Spring,2025,2.51,3
791,STU0045,MT201,Linear Algebra,Spring,2025,1.94,4
792,STU0045,MT301,Statistics,Spring,2025,2.68,3
793,STU0045,MT401,Discrete Math,Spring,2025,2.0,3
794,STU0046,PH201,Electromagnetism,Fall,2023,2.4,4
795,STU0046,PH301,Thermodynamics,Fall,2023,3.0,4
796,STU0046,PH101,Mechanics,Spring,2023,2.74,3
797,STU0046,PH201,Electromagnetism,Spring,2023,2.86,3
798,STU0046,PH301,Thermodynamics,Spring,2023,2.5,4
799,STU0046,PH301,Thermodynamics,Fall,2024,2.05,3
800,STU0046,PH101,Mechanics,Fall,2024,2.39,4
801,STU0046,PH101,Mechanics,Spring,2024,2.7,3
802,STU0046,PH301,Thermodynamics,Spring,2024,3.17,3
803,STU0046,PH201,Electromagnetism,Spring,2024,2.16,3
804,STU0046,PH301,Thermodynamics,Fall,2025,1.94,4
805,STU0046,PH101,Mechanics,Fall,2025,2.77,3
806,STU0046,PH201,Electromagnetism,Fall,2025,2.6,4
807,STU0046,PH301,Thermodynamics,Spring,2025,2.64,3
808,STU0046,PH101,Mechanics,Spring,2025,2.99,4
809,STU0046,PH201,Electromagnetism,Spring,2025,2.66,3
810,STU0047,MT201,Linear Algebra,Fall,2023,2.47,3
811,STU0047,MT101,Calculus I,Fall,2023,1.91,4
812,STU0047,MT401,Discrete Math,Spring,2023,2.68,3
813,STU0047,MT201,Linear Algebra,Spring,2023,1.25,4
814,STU0047,MT101,Calculus I,Spring,2023,1.26,4
815,STU0047,MT301,Statistics,Spring,2023,2.61,3
816,STU0047,MT401,Discrete Math,Fall,2024,1.97,4
817,STU0047,MT101,Calculus I,Fall,2024,1.37,3
818,STU0047,MT301,Statistics,Fall,2024,1.63,4
819,STU0047,MT201,Linear Algebra,Fall,2024,2.23,3
820,STU0047,MT201,Linear Algebra,Spring,2024,1.33,4
821,STU0047,MT101,Calculus I,Spring,2024,1.3,3
822,STU0047,MT301,Statistics,Fall,2025,1.41,3
823,STU0047,MT201,Linear Algebra,Fall,2025,1.5,4
824,STU0047,MT101,Calculus I,Fall,2025,2.22,3
825,STU0047,MT401,Discrete Math,Fall,2025,2.79,4
826,STU0047,MT101,Calculus I,Spring,2025,1.76,4
827,STU0047,MT201,Linear Algebra,Spring,2025,2.55,4
828,STU0048,EN101,Engineering Drawing,Fall,2023,1.06,4
829,STU0048,EN201,Circuit Analysis,Fall,2023,1.37,4
830,STU0048,EN301,Control Systems,Fall,2023,1.68,3
831,STU0048,EN101,Engineering Drawing,Spring,2023,1.61,4
832,STU0048,EN301,Control Systems,Spring,2023,1.52,4
833,STU0048,EN201,Circuit Analysis,Spring,2023,1.26,4
834,STU0048,EN301,Control Systems,Fall,2024,1.67,4
835,STU0048,EN201,Circuit Analysis,Fall,2024,1.63,3
836,STU0048,EN101,Engineering Drawing,Spring,2024,0.84,3
837,STU0048,EN201,Circuit Analysis,Spring,2024,1.58,3
838,STU0048,EN301,Control Systems,Spring,2024,2.02,3
839,STU0048,EN201,Circuit Analysis,Fall,2025,1.37,3
840,STU0048,EN301,Control Systems,Fall,2025,0.86,3
841,STU0048,EN101,Engineering Drawing,Fall,2025,1.94,4
842,STU0048,EN201,Circuit Analysis,Spring,2025,1.65,4
843,STU0048,EN301,Control Systems,Spring,2025,2.07,3
844,STU0049,CS301,Databases,Fall,2023,2.2,3
845,STU0049,CS501,Big Data,Fall,2023,1.4,4
846,STU0049,CS201,Data Structures,Fall,2023,2.35,4
847,STU0049,CS101,Intro to Programming,Fall,2023,2.34,3
848,STU0049,CS201,Data Structures,Spring,2023,2.3,4
849,STU0049,CS401,Machine Learning,Spring,2023,1.61,4
850,STU0049,CS101,Intro to Programming,Spring,2023,2.35,3
851,STU0049,CS501,Big Data,Spring,2023,2.21,4
852,STU0049,CS301,Databases,Fall,2024,2.15,4
853,STU0049,CS101,Intro to Programming,Fall,2024,0.98,3
854,STU0049,CS401,Machine Learning,Fall,2024,1.32,3
855,STU0049,CS201,Data Structures,Fall,2024,1.41,4
856,STU0049,CS501,Big Data,Spring,2024,1.17,3
857,STU0049,CS201,Data Structures,Spring,2024,2.25,4
858,STU0049,CS301,Databases,Spring,2024,2.0,4
859,STU0049,CS401,Machine Learning,Spring,2024,2.01,4
860,STU0049,CS101,Intro to Programming,Fall,2025,1.46,4
861,STU0049,CS401,Machine Learning,Fall,2025,1.22,4
862,STU0049,CS501,Big Data,Fall,2025,1.15,4
863,STU0049,CS201,Data Structures,Spring,2025,1.58,3
864,STU0049,CS101,Intro to Programming,Spring,2025,2.15,3
865,STU0050,BU301,Finance,Fall,2023,2.49,4
866,STU0050,BU201,Marketing,Fall,2023,2.56,3
867,STU0050,BU201,Marketing,Spring,2023,2.48,4
868,STU0050,BU101,Accounting,Spring,2023,1.94,3
869,STU0050,BU301,Finance,Fall,2024,2.42,3
870,STU0050,BU101,Accounting,Fall,2024,1.85,3
871,STU0050,BU301,Finance,Spring,2024,2.24,4
872,STU0050,BU101,Accounting,Spring,2024,2.34,3
873,STU0050,BU201,Marketing,Fall,2025,1.76,4
874,STU0050,BU101,Accounting,Fall,2025,2.56,3
875,STU0050,BU401,Management,Fall,2025,1.76,3
876,STU0050,BU101,Accounting,Spring,2025,1.65,4
877,STU0050,BU401,Management,Spring,2025,2.2,4
878,STU0050,BU301,Finance,Spring,2025,1.55,4
879,STU0051,EN101,Engineering Drawing,Fall,2023,2.84,4
880,STU0051,EN301,Control Systems,Fall,2023,3.2,3
881,STU0051,EN201,Circuit Analysis,Fall,2023,2.55,4
882,STU0051,EN101,Engineering Drawing,Spring,2023,2.43,4
883,STU0051,EN301,Control Systems,Spring,2023,2.97,4
884,STU0051,EN201,Circuit Analysis,Spring,2023,3.33,4
885,STU0051,EN101,Engineering Drawing,Fall,2024,3.25,3
886,STU0051,EN301,Control Systems,Fall,2024,3.64,4
887,STU0051,EN201,Circuit Analysis,Fall,2024,2.5,4
888,STU0051,EN301,Control Systems,Spring,2024,2.71,3
889,STU0051,EN201,Circuit Analysis,Spring,2024,2.57,4
890,STU0051,EN101,Engineering Drawing,Spring,2024,3.8,4
891,STU0051,EN301,Control Systems,Fall,2025,3.6,4
892,STU0051,EN201,Circuit Analysis,Fall,2025,3.07,3
893,STU0051,EN201,Circuit Analysis,Spring,2025,2.9,4
894,STU0051,EN101,Engineering Drawing,Spring,2025,3.69,4
895,STU0052,PH301,Thermodynamics,Fall,2023,3.14,3
896,STU0052,PH101,Mechanics,Fall,2023,3.01,3
897,STU0052,PH201,Electromagnetism,Fall,2023,3.76,4
898,STU0052,PH301,Thermodynamics,Spring,2023,3.48,3
899,STU0052,PH201,Electromagnetism,Spring,2023,4.0,4
900,STU0052,PH101,Mechanics,Spring,2023,2.6,3
901,STU0052,PH301,Thermodynamics,Fall,2024,3.4,4
902,STU0052,PH201,Electromagnetism,Fall,2024,3.36,3
903,STU0052,PH101,Mechanics,Fall,2024,2.77,3
904,STU0052,PH301,Thermodynamics,Spring,2024,3.44,4
905,STU0052,PH201,Electromagnetism,Spring,2024,3.01,3
906,STU0052,PH101,Mechanics,Spring,2024,3.81,3
907,STU0052,PH201,Electromagnetism,Fall,2025,3.59,4
908,STU0052,PH101,Mechanics,Fall,2025,3.01,3
