student_id,week_start,logins,time_spent_minutes,assignments_submitted,forum_posts
STU0035,2025-04-23,2,150,3,2
STU0035,2025-04-30,4,132,1,0
STU0035,2025-05-07,4,121,3,2
STU0035,2025-05-14,5,181,3,0
STU0036,2025-01-01,9,133,3,0
STU0036,2025-01-08,5,182,3,0
STU0036,2025-01-15,5,131,2,3
STU0036,2025-01-22,3,210,3,2
STU0036,2025-01-29,5,111,2,0
STU0036,2025-02-05,3,97,2,2
STU0036,2025-02-12,6,204,1,3
STU0036,2025-02-19,6,151,3,2
STU0036,2025-02-26,5,206,2,2
STU0036,2025-03-05,4,196,3,3
STU0036,2025-03-12,4,160,2,3
STU0036,2025-03-19,6,143,3,2
STU0036,2025-03-26,7,173,1,1
STU0036,2025-04-02,8,126,2,2
STU0036,2025-04-09,9,199,1,1
STU0036,2025-04-16,9,168,1,3
STU0036,2025-04-23,4,120,2,3
STU0036,2025-04-30,5,162,2,0
STU0036,2025-05-07,7,179,2,0
STU0036,2025-05-14,5,146,1,1
STU0037,2025-01-01,8,187,4,3
STU0037,2025-01-08,9,280,2,3
STU0037,2025-01-15,11,186,2,1
STU0037,2025-01-22,10,206,2,2
STU0037,2025-01-29,5,246,2,3
STU0037,2025-02-05,8,174,2,4
STU0037,2025-02-12,5,180,3,3
STU0037,2025-02-19,8,184,3,3
STU0037,2025-02-26,8,266,4,2
STU0037,2025-03-05,8,181,4,2
STU0037,2025-03-12,6,258,4,1
STU0037,2025-03-19,8,257,3,1
STU0037,2025-03-26,9,249,3,2
STU0037,2025-04-02,6,204,4,3
STU0037,2025-04-09,10,226,3,2
STU0037,2025-04-16,5,187,4,3
STU0037,2025-04-23,10,247,4,4
STU0037,2025-04-30,7,161,4,4
STU0037,2025-05-07,7,217,3,1
STU0037,2025-05-14,11,217,2,4
STU0038,2025-01-01,3,143,3,3
STU0038,2025-01-08,2,165,2,2
STU0038,2025-01-15,5,113,2,3
STU0038,2025-01-22,6,143,1,3
STU0038,2025-01-29,2,134,1,2
STU0038,2025-02-05,4,89,2,0
STU0038,2025-02-12,2,134,1,2
STU0038,2025-02-19,4,112,2,0
STU0038,2025-02-26,6,184,3,1
STU0038,2025-03-05,4,83,2,1
STU0038,2025-03-12,6,125,1,2
STU0038,2025-03-19,6,102,1,0
STU0038,2025-03-26,5,178,1,3
STU0038,2025-04-02,2,184,3,3
STU0038,2025-04-09,4,147,1,2
STU0038,2025-04-16,4,111,1,1
STU0038,2025-04-23,5,158,2,1
STU0038,2025-04-30,2,82,2,3
STU0038,2025-05-07,6,82,2,3
STU0038,2025-05-14,7,83,2,2
STU0039,2025-01-01,7,258,4,2
STU0039,2025-01-08,8,274,4,3
STU0039,2025-01-15,7,306,5,1
STU0039,2025-01-22,8,248,3,4
STU0039,2025-01-29,11,222,3,1
STU0039,2025-02-05,10,228,5,3
STU0039,2025-02-12,10,296,3,3
STU0039,2025-02-19,9,227,4,3
STU0039,2025-02-26,7,249,5,3
STU0039,2025-03-05,9,282,3,4
STU0039,2025-03-12,13,241,4,1
STU0039,2025-03-19,13,273,3,4
STU0039,2025-03-26,10,306,3,1
STU0039,2025-04-02,11,246,3,1
STU0039,2025-04-09,10,319,5,3
STU0039,2025-04-16,11,231,4,2
STU0039,2025-04-23,8,297,3,1
STU0039,2025-04-30,10,332,3,3
STU0039,2025-05-07,12,333,4,3
STU0039,2025-05-14,9,257,3,2
STU0040,2025-01-01,6,273,3,4
STU0040,2025-01-08,11,189,4,3
STU0040,2025-01-15,11,281,3,1
STU0040,2025-01-22,10,199,5,4
STU0040,2025-01-29,7,216,3,1
STU0040,2025-02-05,7,252,5,4
STU0040,2025-02-12,7,280,3,4
STU0040,2025-02-19,7,210,3,4
STU0040,2025-02-26,7,295,4,3
STU0040,2025-03-05,6,222,3,2
STU0040,2025-03-12,11,238,3,3
STU0040,2025-03-19,10,195,4,4
STU0040,2025-03-26,7,234,3,3
STU0040,2025-04-02,12,207,3,4
STU0040,2025-04-09,12,294,5,3
STU0040,2025-04-16,8,264,3,1
STU0040,2025-04-23,12,293,4,2
STU0040,2025-04-30,10,248,3,3
STU0040,2025-05-07,12,236,3,2
STU0040,2025-05-14,11,273,4,4
STU0041,2025-01-01,7,171,3,1
STU0041,2025-01-08,10,201,2,1
STU0041,2025-01-15,9,224,4,4
STU0041,2025-01-22,6,212,3,1
STU0041,2025-01-29,10,193,2,3
STU0041,2025-02-05,10,242,2,1
STU0041,2025-02-12,11,202,3,1
STU0041,2025-02-19,11,161,4,1
STU0041,2025-02-26,10,178,3,3
STU0041,2025-03-05,8,192,4,1
STU0041,2025-03-12,10,250,2,3
STU0041,2025-03-19,7,266,2,4
STU0041,2025-03-26,5,158,3,2
STU0041,2025-04-02,9,249,4,2
STU0041,2025-04-09,6,177,4,3
STU0041,2025-04-16,6,199,3,2
STU0041,2025-04-23,9,235,4,3
STU0041,2025-04-30,9,191,3,2
STU0041,2025-05-07,6,194,2,4
STU0041,2025-05-14,7,264,3,3
STU0042,2025-01-01,5,215,3,3
STU0042,2025-01-08,7,184,3,2
STU0042,2025-01-15,6,152,2,2
STU0042,2025-01-22,7,164,4,1
STU0042,2025-01-29,7,201,3,3
STU0042,2025-02-05,6,237,3,0
STU0042,2025-02-12,5,149,4,0
STU0042,2025-02-19,4,160,2,0
STU0042,2025-02-26,5,167,4,3
STU0042,2025-03-05,6,239,2,2
STU0042,2025-03-12,5,148,3,2
STU0042,2025-03-19,9,204,2,2
STU0042,2025-03-26,6,225,3,3
STU0042,2025-04-02,6,211,4,1
STU0042,2025-04-09,8,193,4,1
STU0042,2025-04-16,8,227,2,2
STU0042,2025-04-23,5,186,3,1
STU0042,2025-04-30,4,218,2,2
STU0042,2025-05-07,9,170,3,1
STU0042,2025-05-14,4,184,2,3
STU0043,2025-01-01,7,261,3,4
STU0043,2025-01-08,9,282,2,4
STU0043,2025-01-15,10,266,4,2
STU0043,2025-01-22,11,206,3,1
STU0043,2025-01-29,8,234,3,4
STU0043,2025-02-05,6,176,4,1
STU0043,2025-02-12,11,290,2,1
STU0043,2025-02-19,12,201,2,2
STU0043,2025-02-26,7,287,2,2
STU0043,2025-03-05,7,248,3,3
STU0043,2025-03-12,6,196,2,4
STU0043,2025-03-19,10,239,2,2
STU0043,2025-03-26,7,193,4,3
STU0043,2025-04-02,8,186,3,2
STU0043,2025-04-09,7,226,2,2
STU0043,2025-04-16,9,269,4,2
STU0043,2025-04-23,6,211,3,3
STU0043,2025-04-30,7,290,3,1
STU0043,2025-05-07,8,256,2,3
STU0043,2025-05-14,8,189,4,4
STU0044,2025-01-01,7,198,3,3
STU0044,2025-01-08,8,193,2,0
STU0044,2025-01-15,9,144,4,2
STU0044,2025-01-22,10,206,2,1
STU0044,2025-01-29,5,183,4,2
STU0044,2025-02-05,5,154,2,3
STU0044,2025-02-12,5,172,3,2
STU0044,2025-02-19,7,207,4,0
STU0044,2025-02-26,5,153,4,3
STU0044,2025-03-05,10,223,4,1
STU0044,2025-03-12,4,133,3,3
STU0044,2025-03-19,4,201,3,1
STU0044,2025-03-26,5,154,4,0
STU0044,2025-04-02,6,166,3,2
STU0044,2025-04-09,5,187,4,3
STU0044,2025-04-16,7,210,2,3
STU0044,2025-04-23,4,241,2,1
STU0044,2025-04-30,6,183,3,0
STU0044,2025-05-07,9,203,2,0
STU0044,2025-05-14,8,207,4,3
STU0045,2025-01-01,6,160,1,2
STU0045,2025-01-08,2,144,3,3
STU0045,2025-01-15,5,203,3,3
STU0045,2025-01-22,6,156,3,1
STU0045,2025-01-29,7,150,1,0
STU0045,2025-02-05,7,155,2,3
STU0045,2025-02-12,4,132,1,1
STU0045,2025-02-19,3,167,1,0
STU0045,2025-02-26,2,101,2,0
STU0045,2025-03-05,4,126,1,3
STU0045,2025-03-12,8,199,2,3
STU0045,2025-03-19,3,198,2,1
STU0045,2025-03-26,4,109,1,1
STU0045,2025-04-02,5,87,1,3
STU0045,2025-04-09,5,138,3,3
STU0045,2025-04-16,8,196,3,2
STU0045,2025-04-23,8,152,3,2
STU0045,2025-04-30,3,91,1,3
STU0045,2025-05-07,3,199,1,0
STU0045,2025-05-14,7,168,3,3
STU0046,2025-01-01,6,242,2,2
STU0046,2025-01-08,9,210,3,3
STU0046,2025-01-15,5,232,4,3
STU0046,2025-01-22,9,178,4,2
STU0046,2025-01-29,9,157,2,0
STU0046,2025-02-05,6,177,3,3
STU0046,2025-02-12,4,216,2,1
STU0046,2025-02-19,9,139,4,1
STU0046,2025-02-26,7,174,4,3
STU0046,2025-03-05,4,203,4,2
STU0046,2025-03-12,8,181,4,3
STU0046,2025-03-19,8,156,3,2
STU0046,2025-03-26,5,164,2,1
STU0046,2025-04-02,4,165,4,2
STU0046,2025-04-09,10,174,2,0
STU0046,2025-04-16,5,176,4,3
STU0046,2025-04-23,4,186,2,0
STU0046,2025-04-30,10,211,4,0
STU0046,2025-05-07,8,137,4,2
STU0046,2025-05-14,4,215,4,0
STU0047,2025-01-01,5,108,2,0
STU0047,2025-01-08,5,93,2,0
STU0047,2025-01-15,7,137,1,0
STU0047,2025-01-22,8,123,3,2
STU0047,2025-01-29,6,173,2,1
STU0047,2025-02-05,7,181,2,1
STU0047,2025-02-12,9,146,2,0
STU0047,2025-02-19,4,114,2,2
STU0047,2025-02-26,6,110,2,2
STU0047,2025-03-05,8,121,3,1
STU0047,2025-03-12,5,136,1,3
STU0047,2025-03-19,3,201,2,1
STU0047,2025-03-26,5,96,3,0
STU0047,2025-04-02,6,129,3,2
STU0047,2025-04-09,4,140,3,1
STU0047,2025-04-16,7,182,3,3
STU0047,2025-04-23,7,176,2,1
STU0047,2025-04-30,6,194,2,1
STU0047,2025-05-07,3,165,1,0
STU0047,2025-05-14,4,112,2,3
STU0048,2025-01-01,4,77,2,1
STU0048,2025-01-08,7,161,3,0
STU0048,2025-01-15,5,165,2,0
STU0048,2025-01-22,2,63,3,3
STU0048,2025-01-29,5,153,1,3
STU0048,2025-02-05,6,93,2,0
STU0048,2025-02-12,7,169,3,2
STU0048,2025-02-19,5,71,1,3
STU0048,2025-02-26,3,146,1,1
STU0048,2025-03-05,1,118,1,1
STU0048,2025-03-12,6,171,2,1
STU0048,2025-03-19,2,125,3,3
STU0048,2025-03-26,1,131,2,0
STU0048,2025-04-02,3,177,3,1
STU0048,2025-04-09,4,160,2,2
STU0048,2025-04-16,5,120,1,2
STU0048,2025-04-23,2,121,1,3
STU0048,2025-04-30,2,66,3,0
STU0048,2025-05-07,3,91,1,1
STU0048,2025-05-14,1,62,1,1
STU0049,2025-01-01,4,113,3,3
STU0049,2025-01-08,4,121,2,0
STU0049,2025-01-15,3,183,1,0
STU0049,2025-01-22,2,110,1,3
STU0049,2025-01-29,6,94,3,2
STU0049,2025-02-05,6,161,3,2
STU0049,2025-02-12,3,83,2,3
STU0049,2025-02-19,3,76,2,2
STU0049,2025-02-26,3,67,3,0
STU0049,2025-03-05,3,147,3,2
STU0049,2025-03-12,7,137,1,1
STU0049,2025-03-19,2,110,2,2
STU0049,2025-03-26,3,174,3,3
STU0049,2025-04-02,5,128,1,1
STU0049,2025-04-09,5,104,2,1
STU0049,2025-04-16,4,75,3,2
STU0049,2025-04-23,4,86,1,1
STU0049,2025-04-30,3,82,2,1
STU0049,2025-05-07,8,104,3,2
STU0049,2025-05-14,7,88,3,3
STU0050,2025-01-01,9,177,3,1
STU0050,2025-01-08,8,131,3,3
STU0050,2025-01-15,5,155,2,2
STU0050,2025-01-22,7,129,3,1
STU0050,2025-01-29,5,121,1,3
STU0050,2025-02-05,3,186,2,2
STU0050,2025-02-12,3,154,2,0
STU0050,2025-02-19,4,124,3,0
STU0050,2025-02-26,5,134,1,1
STU0050,2025-03-05,5,132,2,1
STU0050,2025-03-12,3,212,2,2
STU0050,2025-03-19,3,112,2,1
STU0050,2025-03-26,4,162,3,0
STU0050,2025-04-02,4,182,2,0
STU0050,2025-04-09,5,112,1,2
STU0050,2025-04-16,4,147,3,3
STU0050,2025-04-23,4,204,2,2
STU0050,2025-04-30,4,158,1,0
STU0050,2025-05-07,4,215,2,2
STU0050,2025-05-14,8,139,2,1
STU0051,2025-01-01,9,237,3,4
STU0051,2025-01-08,10,230,3,3
STU0051,2025-01-15,9,236,4,2
STU0051,2025-01-22,9,251,4,4
STU0051,2025-01-29,11,199,2,1
STU0051,2025-02-05,11,204,2,2
STU0051,2025-02-12,7,237,4,2
STU0051,2025-02-19,12,187,3,1
STU0051,2025-02-26,7,257,3,4
STU0051,2025-03-05,6,252,4,4
STU0051,2025-03-12,6,212,4,3
STU0051,2025-03-19,10,187,4,3
STU0051,2025-03-26,6,214,4,4
STU0051,2025-04-02,8,229,2,4
STU0051,2025-04-09,11,180,2,3
STU0051,2025-04-16,10,216,4,2
STU0051,2025-04-23,9,178,3,2
STU0051,2025-04-30,12,195,4,4
STU0051,2025-05-07,10,215,4,4
STU0051,2025-05-14,6,214,2,1
STU0052,2025-01-01,10,302,4,4
STU0052,2025-01-08,6,272,4,2
STU0052,2025-01-15,10,298,3,2
STU0052,2025-01-22,11,229,4,1
STU0052,2025-01-29,10,250,4,1
STU0052,2025-02-05,9,258,3,2
STU0052,2025-02-12,6,290,5,2
STU0052,2025-02-19,8,280,5,4
STU0052,2025-02-26,11,293,5,1
STU0052,2025-03-05,6,209,3,2
STU0052,2025-03-12,9,213,3,2
STU0052,2025-03-19,7,297,5,3
STU0052,2025-03-26,11,259,4,1
STU0052,2025-04-02,11,273,3,2
STU0052,2025-04-09,6,245,3,2
STU0052,2025-04-16,7,191,3,2
STU0052,2025-04-23,8,280,5,2
STU0052,2025-04-30,7,214,5,3
STU0052,2025-05-07,6,199,5,1
STU0052,2025-05-14,7,266,5,4
STU0053,2025-01-01,12,272,3,2
STU0053,2025-01-08,10,283,4,4
STU0053,2025-01-15,10,198,3,4
STU0053,2025-01-22,9,234,4,2
STU0053,2025-01-29,7,228,2,3
STU0053,2025-02-05,7,194,4,4
STU0053,2025-02-12,12,289,3,3
STU0053,2025-02-19,6,216,3,3
STU0053,2025-02-26,12,243,3,3
STU0053,2025-03-05,9,212,2,1
STU0053,2025-03-12,9,197,2,4
STU0053,2025-03-19,10,186,3,3
STU0053,2025-03-26,12,250,4,1
STU0053,2025-04-02,10,242,4,4
STU0053,2025-04-09,7,184,2,1
STU0053,2025-04-16,6,204,2,1
STU0053,2025-04-23,10,212,2,2
STU0053,2025-04-30,10,193,3,1
STU0053,2025-05-07,10,268,4,1
STU0053,2025-05-14,12,187,4,4
STU0054,2025-01-01,5,106,0,1
STU0054,2025-01-08,1,134,1,0
STU0054,2025-01-15,4,150,1,2
STU0054,2025-01-22,1,165,1,2
STU0054,2025-01-29,2,162,0,3
STU0054,2025-02-05,1,159,2,1
STU0054,2025-02-12,5,125,2,0
STU0054,2025-02-19,2,144,2,2
STU0054,2025-02-26,6,87,0,3
STU0054,2025-03-05,1,140,1,1
STU0054,2025-03-12,6,106,0,2
STU0054,2025-03-19,7,61,2,2
STU0054,2025-03-26,7,68,2,3
STU0054,2025-04-02,2,70,0,0
STU0054,2025-04-09,2,116,0,2
STU0054,2025-04-16,4,145,2,2
STU0054,2025-04-23,1,58,0,3
STU0054,2025-04-30,4,172,0,1
STU0054,2025-05-07,4,163,2,2
STU0054,2025-05-14,5,88,0,2
STU0055,2025-01-01,4,148,3,1
STU0055,2025-01-08,7,146,1,3
STU0055,2025-01-15,4,142,2,0
STU0055,2025-01-22,9,117,2,2
STU0055,2025-01-29,9,201,2,3
STU0055,2025-02-05,6,207,3,2
STU0055,2025-02-12,9,163,1,1
STU0055,2025-02-19,4,189,3,0
STU0055,2025-02-26,9,217,1,0
STU0055,2025-03-05,4,208,3,0
STU0055,2025-03-12,5,168,3,2
STU0055,2025-03-19,8,117,1,2
STU0055,2025-03-26,7,112,1,0
STU0055,2025-04-02,3,138,2,0
STU0055,2025-04-09,4,126,3,2
STU0055,2025-04-16,4,215,2,3
STU0055,2025-04-23,7,122,3,0
STU0055,2025-04-30,3,202,2,0
STU0055,2025-05-07,7,116,1,1
STU0055,2025-05-14,5,156,1,0
STU0056,2025-01-01,6,168,2,3
STU0056,2025-01-08,3,123,2,0
STU0056,2025-01-15,6,176,3,1
STU0056,2025-01-22,6,172,3,2
STU0056,2025-01-29,9,164,3,3
STU0056,2025-02-05,3,174,1,1
STU0056,2025-02-12,9,173,1,2
STU0056,2025-02-19,6,190,2,0
STU0056,2025-02-26,5,116,1,2
STU0056,2025-03-05,6,134,1,0
STU0056,2025-03-12,4,171,1,0
STU0056,2025-03-19,4,119,3,0
STU0056,2025-03-26,8,143,3,1
STU0056,2025-04-02,5,185,1,2
STU0056,2025-04-09,8,134,1,2
STU0056,2025-04-16,9,142,2,3
STU0056,2025-04-23,7,164,3,2
STU0056,2025-04-30,4,206,2,3
STU0056,2025-05-07,4,143,3,0
STU0056,2025-05-14,9,107,1,3
STU0057,2025-01-01,11,304,5,2
STU0057,2025-01-08,9,272,4,1
STU0057,2025-01-15,8,270,3,3
STU0057,2025-01-22,8,322,3,2
STU0057,2025-01-29,13,242,3,1
STU0057,2025-02-05,11,336,4,4
STU0057,2025-02-12,8,298,3,4
STU0057,2025-02-19,13,356,3,4
STU0057,2025-02-26,13,329,4,3
STU0057,2025-03-05,14,289,4,2
STU0057,2025-03-12,14,319,3,4
STU0057,2025-03-19,9,304,4,1
STU0057,2025-03-26,12,250,5,4
STU0057,2025-04-02,12,287,5,2
STU0057,2025-04-09,9,336,4,3
STU0057,2025-04-16,10,244,4,3
STU0057,2025-04-23,11,255,4,4
STU0057,2025-04-30,14,296,3,1
STU0057,2025-05-07,14,265,5,4
STU0057,2025-05-14,14,262,5,4
STU0058,2025-01-01,3,75,3,0
STU0058,2025-01-08,5,72,3,2
STU0058,2025-01-15,6,158,2,0
STU0058,2025-01-22,5,166,3,1
STU0058,2025-01-29,8,96,1,0
STU0058,2025-02-05,2,128,1,3
STU0058,2025-02-12,5,177,3,3
STU0058,2025-02-19,3,176,2,1
STU0058,2025-02-26,2,161,3,2
STU0058,2025-03-05,8,143,3,1
STU0058,2025-03-12,8,116,3,2
STU0058,2025-03-19,7,164,3,0
STU0058,2025-03-26,8,174,2,3
STU0058,2025-04-02,2,171,2,3
STU0058,2025-04-09,2,177,1,3
STU0058,2025-04-16,4,121,2,3
STU0058,2025-04-23,8,188,3,2
STU0058,2025-04-30,2,159,2,2
STU0058,2025-05-07,5,121,2,3
STU0058,2025-05-14,2,114,2,0
STU0059,2025-01-01,2,186,1,1
STU0059,2025-01-08,2,200,2,0
STU0059,2025-01-15,2,147,3,0
STU0059,2025-01-22,7,124,3,1
STU0059,2025-01-29,8,128,3,3
STU0059,2025-02-05,5,161,3,1
STU0059,2025-02-12,8,194,2,1
STU0059,2025-02-19,4,173,2,1
STU0059,2025-02-26,4,139,2,0
STU0059,2025-03-05,4,84,3,1
STU0059,2025-03-12,3,125,3,2
STU0059,2025-03-19,6,87,3,3
STU0059,2025-03-26,2,145,2,1
STU0059,2025-04-02,8,82,2,1
STU0059,2025-04-09,4,99,1,3
STU0059,2025-04-16,6,128,1,1
STU0059,2025-04-23,8,192,1,0
STU0059,2025-04-30,2,172,1,1
STU0059,2025-05-07,6,150,3,1
STU0059,2025-05-14,2,153,1,2
STU0060,2025-01-01,6,177,2,4
STU0060,2025-01-08,12,282,3,3
STU0060,2025-01-15,10,210,4,1
STU0060,2025-01-22,6,285,3,1
STU0060,2025-01-29,8,226,3,1
STU0060,2025-02-05,7,277,3,4
STU0060,2025-02-12,10,233,2,1
STU0060,2025-02-19,10,212,4,1
STU0060,2025-02-26,7,258,3,1
STU0060,2025-03-05,8,221,2,4
STU0060,2025-03-12,10,280,2,1
STU0060,2025-03-19,10,268,2,4
STU0060,2025-03-26,8,238,4,2
STU0060,2025-04-02,9,188,3,4
STU0060,2025-04-09,6,223,4,2
STU0060,2025-04-16,9,227,4,4
STU0060,2025-04-23,6,229,4,4
STU0060,2025-04-30,8,194,4,4
STU0060,2025-05-07,11,289,4,3
STU0060,2025-05-14,11,271,2,4
STU0061,2025-01-01,12,234,4,3
STU0061,2025-01-08,13,291,5,4
STU0061,2025-01-15,12,291,5,1
STU0061,2025-01-22,13,303,4,1
STU0061,2025-01-29,13,239,4,3
STU0061,2025-02-05,14,242,4,4
STU0061,2025-02-12,8,268,3,4
STU0061,2025-02-19,10,341,4,1
STU0061,2025-02-26,10,277,3,3
STU0061,2025-03-05,10,329,5,1
STU0061,2025-03-12,12,317,5,4
STU0061,2025-03-19,11,288,5,3
STU0061,2025-03-26,14,225,3,2
STU0061,2025-04-02,12,236,5,2
STU0061,2025-04-09,12,281,3,4
STU0061,2025-04-16,10,329,5,1
STU0061,2025-04-23,10,334,3,1
STU0061,2025-04-30,8,252,4,3
STU0061,2025-05-07,9,292,5,2
STU0061,2025-05-14,12,306,3,3
STU0062,2025-01-01,1,97,2,1
STU0062,2025-01-08,3,120,3,3
STU0062,2025-01-15,6,153,1,2
STU0062,2025-01-22,7,116,1,1
STU0062,2025-01-29,4,144,1,3
STU0062,2025-02-05,2,89,1,0
STU0062,2025-02-12,2,99,2,2
STU0062,2025-02-19,3,110,3,2
STU0062,2025-02-26,7,175,1,1
STU0062,2025-03-05,7,68,3,0
STU0062,2025-03-12,7,177,3,2
STU0062,2025-03-19,3,136,2,3
STU0062,2025-03-26,1,122,2,1
STU0062,2025-04-02,1,160,2,0
STU0062,2025-04-09,5,139,1,2
STU0062,2025-04-16,4,117,2,0
STU0062,2025-04-23,4,62,3,2
STU0062,2025-04-30,1,71,1,1
STU0062,2025-05-07,6,167,2,3
STU0062,2025-05-14,6,80,2,3
STU0063,2025-01-01,10,206,2,1
STU0063,2025-01-08,5,248,4,1
STU0063,2025-01-15,6,223,2,3
STU0063,2025-01-22,8,253,4,3
STU0063,2025-01-29,7,158,2,1
STU0063,2025-02-05,11,188,3,3
STU0063,2025-02-12,5,200,3,4
STU0063,2025-02-19,10,186,2,3
STU0063,2025-02-26,10,213,2,4
STU0063,2025-03-05,7,211,2,2
STU0063,2025-03-12,5,176,2,4
STU0063,2025-03-19,7,225,4,2
STU0063,2025-03-26,11,273,4,2
STU0063,2025-04-02,9,245,2,3
STU0063,2025-04-09,6,214,2,1
STU0063,2025-04-16,10,185,4,4
STU0063,2025-04-23,10,206,4,1
STU0063,2025-04-30,10,214,2,1
STU0063,2025-05-07,10,262,2,2
STU0063,2025-05-14,10,191,4,2
STU0064,2025-01-01,8,165,1,1
STU0064,2025-01-08,7,125,2,2
STU0064,2025-01-15,5,128,2,2
STU0064,2025-01-22,5,115,3,2
STU0064,2025-01-29,3,172,1,2
STU0064,2025-02-05,2,163,2,2
STU0064,2025-02-12,3,119,3,0
STU0064,2025-02-19,5,122,2,3
STU0064,2025-02-26,8,147,2,3
STU0064,2025-03-05,8,110,3,2
STU0064,2025-03-12,7,161,2,2
STU0064,2025-03-19,5,171,2,2
STU0064,2025-03-26,2,165,3,1
STU0064,2025-04-02,4,83,2,1
STU0064,2025-04-09,4,115,3,1
STU0064,2025-04-16,8,149,3,2
STU0064,2025-04-23,2,117,2,1
STU0064,2025-04-30,3,151,3,3
STU0064,2025-05-07,3,107,1,0
STU0064,2025-05-14,6,125,2,3
STU0065,2025-01-01,6,195,4,1
STU0065,2025-01-08,7,198,4,4
STU0065,2025-01-15,10,224,3,3
STU0065,2025-01-22,8,282,3,2
STU0065,2025-01-29,9,219,4,1
STU0065,2025-02-05,5,186,2,4
STU0065,2025-02-12,11,261,2,4
STU0065,2025-02-19,8,273,4,4
STU0065,2025-02-26,5,273,3,4
STU0065,2025-03-05,8,247,4,3
STU0065,2025-03-12,10,279,2,1
STU0065,2025-03-19,7,249,4,1
STU0065,2025-03-26,10,267,3,4
STU0065,2025-04-02,9,199,3,2
STU0065,2025-04-09,6,267,2,4
STU0065,2025-04-16,6,195,3,3
STU0065,2025-04-23,5,230,4,4
STU0065,2025-04-30,11,202,2,3
STU0065,2025-05-07,6,172,2,1
STU0065,2025-05-14,7,276,2,2
STU0066,2025-01-01,8,176,1,3
STU0066,2025-01-08,7,116,3,3
STU0066,2025-01-15,8,175,2,2
STU0066,2025-01-22,9,123,3,2
STU0066,2025-01-29,6,217,2,0
STU0066,2025-02-05,9,210,1,3
STU0066,2025-02-12,3,212,3,2
STU0066,2025-02-19,7,140,3,3
STU0066,2025-02-26,6,114,1,2
STU0066,2025-03-05,5,198,1,1
STU0066,2025-03-12,6,149,1,1
STU0066,2025-03-19,5,159,2,2
STU0066,2025-03-26,4,198,3,2
STU0066,2025-04-02,8,172,3,3
STU0066,2025-04-09,9,229,1,2
STU0066,2025-04-16,3,158,3,1
STU0066,2025-04-23,4,110,1,1
STU0066,2025-04-30,9,223,2,0
STU0066,2025-05-07,3,137,3,0
STU0066,2025-05-14,7,116,1,1
STU0067,2025-01-01,3,194,2,0
STU0067,2025-01-08,3,191,3,2
STU0067,2025-01-15,6,186,2,2
STU0067,2025-01-22,5,156,3,3
STU0067,2025-01-29,4,136,3,1
STU0067,2025-02-05,4,170,1,1
STU0067,2025-02-12,7,107,1,1
STU0067,2025-02-19,8,189,1,1
STU0067,2025-02-26,6,148,3,2
STU0067,2025-03-05,7,165,1,2
STU0067,2025-03-12,7,164,3,0
STU0067,2025-03-19,7,133,2,3
STU0067,2025-03-26,4,116,3,3
STU0067,2025-04-02,5,164,2,2
STU0067,2025-04-09,6,117,2,0
STU0067,2025-04-16,8,123,2,0
STU0067,2025-04-23,8,117,2,2
STU0067,2025-04-30,6,207,3,2
STU0067,2025-05-07,5,171,3,0
STU0067,2025-05-14,7,106,2,3
STU0068,2025-01-01,13,195,5,3
STU0068,2025-01-08,10,259,3,1
STU0068,2025-01-15,13,245,3,4
STU0068,2025-01-22,9,243,5,3
STU0068,2025-01-29,11,306,5,4
STU0068,2025-02-05,8,226,4,3
STU0068,2025-02-12,10,308,3,1
STU0068,2025-02-19,8,285,5,3
STU0068,2025-02-26,13,209,5,1
STU0068,2025-03-05,11,214,4,3
STU0068,2025-03-12,11,223,5,1
STU0068,2025-03-19,11,258,3,1
STU0068,2025-03-26,8,209,3,2
STU0068,2025-04-02,13,201,4,1
STU0068,2025-04-09,8,274,5,3
STU0068,2025-04-16,7,218,4,3
STU0068,2025-04-23,7,233,4,1
STU0068,2025-04-30,12,241,5,3
STU0068,2025-05-07,8,221,4,1
STU0068,2025-05-14,7,290,5,4
STU0069,2025-01-01,4,117,1,0
STU0069,2025-01-08,5,63,0,1
STU0069,2025-01-15,2,77,2,3
STU0069,2025-01-22,1,117,0,2
STU0069,2025-01-29,7,168,1,2
STU0069,2025-02-05,2,77,1,3
STU0069,2025-02-12,3,169,2,2
STU0069,2025-02-19,4,91,2,1
STU0069,2025-02-26,1,156,0,1
STU0069,2025-03-05,2,84,0,2
STU0069,2025-03-12,7,89,0,3
STU0069,2025-03-19,6,112,1,1
STU0069,2025-03-26,1,152,1,2
STU0069,2025-04-02,5,79,0,3
STU0069,2025-04-09,6,92,1,3
STU0069,2025-04-16,5,76,0,2
STU0069,2025-04-23,2,68,0,0
STU0069,2025-04-30,2,102,1,1
STU0069,2025-05-07,6,135,0,1
STU0069,2025-05-14,1,118,2,0
STU0070,2025-01-01,4,96,1,2
STU0070,2025-01-08,5,84,3,3
STU0070,2025-01-15,5,197,1,3
STU0070,2025-01-22,5,188,3,1
STU0070,2025-01-29,8,189,2,2
STU0070,2025-02-05,7,186,2,2
STU0070,2025-02-12,7,187,2,2
STU0070,2025-02-19,7,159,2,0
STU0070,2025-02-26,2,111,1,2
STU0070,2025-03-05,8,178,3,3
STU0070,2025-03-12,8,149,2,1
STU0070,2025-03-19,2,168,1,1
STU0070,2025-03-26,4,102,2,2
STU0070,2025-04-02,4,158,3,3
